term,term_translation,lang_code
https://publications.europa.eu/resource/authority/language/SPA,"spaniolă",ro
https://publications.europa.eu/resource/authority/language/SPA,"španišćina",hsb
https://publications.europa.eu/resource/authority/language/SPA,"španjolski",hr
https://publications.europa.eu/resource/authority/language/SPA,"шпански",sr
https://publications.europa.eu/resource/authority/language/SPA,"hispaania keel",et
https://publications.europa.eu/resource/authority/language/SPA,"español",es
https://publications.europa.eu/resource/authority/language/SPA,"spansk",no
https://publications.europa.eu/resource/authority/language/SPA,"espanja",fi
https://publications.europa.eu/resource/authority/language/SPA,"spāņu valoda",lv
https://publications.europa.eu/resource/authority/language/SPA,"spagnolo",it
https://publications.europa.eu/resource/authority/language/SPA,"ισπανικά",el
https://publications.europa.eu/resource/authority/language/SPA,"espagnol",fr
https://publications.europa.eu/resource/authority/language/SPA,"ıspanyolca",tr
https://publications.europa.eu/resource/authority/language/SPA,"Spáinnis",ga
http://lexvo.org/id/iso639-3/spa,"Spanish",en
https://www.wikidata.org/wiki/Q12198,"sexually transmitted infection",en
http://purl.obolibrary.org/obo/NCIT_C16273,"Alcohol Consumption",en
http://purl.obolibrary.org/obo/APOLLO_SV_00000239,"infectious disease",en
https://www.wikidata.org/wiki/Q1475557,"patient safety",en
https://www.wikidata.org/wiki/Q188419,"life expectancy",en
https://www.wikidata.org/wiki/Q1571836,"social environment",en
https://www.wikidata.org/wiki/Q189656,"disinformation",en
https://www.wikidata.org/wiki/Q12131,"disability",en
http://purl.obolibrary.org/obo/NCIT_C173636,"Social Distancing",en
https://www.wikidata.org/wiki/Q180910,"leisure",en
http://purl.obolibrary.org/obo/OBI_1110040,"infectious disease",en
https://publications.europa.eu/resource/authority/language/LAV,"lett",hu
https://publications.europa.eu/resource/authority/language/LAV,"letão",pt
https://publications.europa.eu/resource/authority/language/LAV,"letton",fr
https://publications.europa.eu/resource/authority/language/LAV,"Laitvis",ga
https://publications.europa.eu/resource/authority/language/LAV,"łotewski",pl
https://publications.europa.eu/resource/authority/language/LAV,"läti keel",et
https://publications.europa.eu/resource/authority/language/LAV,"lettone",it
https://publications.europa.eu/resource/authority/language/LAV,"latvių kalba",lt
https://publications.europa.eu/resource/authority/language/LAV,"letišćina",hsb
https://publications.europa.eu/resource/authority/language/LAV,"латиська мова",uk
https://publications.europa.eu/resource/authority/language/LAV,"letón",es
https://publications.europa.eu/resource/authority/language/LAV,"lettneska",is
https://publications.europa.eu/resource/authority/language/LAV,"latvia",fi
https://publications.europa.eu/resource/authority/language/LAV,"латышский",ru
https://publications.europa.eu/resource/authority/language/LAV,"Latvian",en
https://publications.europa.eu/resource/authority/language/LAV,"latviešu valoda",lv
https://publications.europa.eu/resource/authority/language/LAV,"lettiska",sv
https://publications.europa.eu/resource/authority/language/LAV,"letonca",tr
https://publications.europa.eu/resource/authority/language/LAV,"летонски",sr
https://publications.europa.eu/resource/authority/language/LAV,"letonă",ro
https://publications.europa.eu/resource/authority/language/LAV,"Latvjan",mt
https://publications.europa.eu/resource/authority/language/LAV,"lotyština",cs
https://publications.europa.eu/resource/authority/language/LAV,"lettisk",da
https://publications.europa.eu/resource/authority/language/LAV,"latvisk",no
https://publications.europa.eu/resource/authority/language/LAV,"Lets",nl
https://publications.europa.eu/resource/authority/language/LAV,"letonski",sh
https://publications.europa.eu/resource/authority/language/LAV,"lotyština",sk
https://publications.europa.eu/resource/authority/language/LAV,"латвийски",bg
https://publications.europa.eu/resource/authority/language/LAV,"latvijščina",sl
https://publications.europa.eu/resource/authority/language/LAV,"λετονικά",el
https://publications.europa.eu/resource/authority/language/LAV,"latvijski",hr
https://publications.europa.eu/resource/authority/language/LAV,"латвиски",mk
https://publications.europa.eu/resource/authority/language/LAV,"Lettisch",de
http://lexvo.org/id/iso639-3/lav,"Latvian",en
http://purl.obolibrary.org/obo/GSSO_006601,"substance use",en
http://id.loc.gov/vocabulary/iso639-1/en,"English",en
http://id.loc.gov/vocabulary/iso639-1/en,"anglais",fr
http://id.loc.gov/vocabulary/iso639-1/en,"Englisch",de
http://id.loc.gov/vocabulary/iso639-1/de,"German",en
http://id.loc.gov/vocabulary/iso639-1/nl,"Dutch",en
https://www.wikidata.org/wiki/Q10294,"poverty",en
https://publications.europa.eu/resource/authority/language/FRA,"francuski",sh
https://publications.europa.eu/resource/authority/language/FRA,"fransk",da
https://publications.europa.eu/resource/authority/language/FRA,"fransk",no
https://publications.europa.eu/resource/authority/language/FRA,"francúzština",sk
https://publications.europa.eu/resource/authority/language/FRA,"френски",bg
https://publications.europa.eu/resource/authority/language/FRA,"francuski",hr
https://publications.europa.eu/resource/authority/language/FRA,"prancūzų kalba",lt
https://publications.europa.eu/resource/authority/language/FRA,"francese",it
https://publications.europa.eu/resource/authority/language/FRA,"francês",pt
https://publications.europa.eu/resource/authority/language/FRA,"French",en
https://publications.europa.eu/resource/authority/language/FRA,"ranska",fi
https://publications.europa.eu/resource/authority/language/FRA,"francés",es
https://publications.europa.eu/resource/authority/language/FRA,"franska",is
https://publications.europa.eu/resource/authority/language/FRA,"francuski",pl
https://publications.europa.eu/resource/authority/language/FRA,"fransızca",tr
https://publications.europa.eu/resource/authority/language/FRA,"Französisch",de
https://publications.europa.eu/resource/authority/language/FRA,"французька мова",uk
https://publications.europa.eu/resource/authority/language/FRA,"Frans",nl
https://publications.europa.eu/resource/authority/language/FRA,"французский",ru
https://publications.europa.eu/resource/authority/language/FRA,"Fraincis",ga
https://publications.europa.eu/resource/authority/language/FRA,"γαλλικά",el
https://publications.europa.eu/resource/authority/language/FRA,"Franċiż",mt
https://publications.europa.eu/resource/authority/language/FRA,"franču valoda",lv
https://publications.europa.eu/resource/authority/language/FRA,"francouzština",cs
https://publications.europa.eu/resource/authority/language/FRA,"француски",mk
https://publications.europa.eu/resource/authority/language/FRA,"franska",sv
https://publications.europa.eu/resource/authority/language/FRA,"француски",sr
https://publications.europa.eu/resource/authority/language/FRA,"franceză",ro
https://publications.europa.eu/resource/authority/language/FRA,"francia",hu
https://publications.europa.eu/resource/authority/language/FRA,"francošćina",hsb
https://publications.europa.eu/resource/authority/language/FRA,"français",fr
https://publications.europa.eu/resource/authority/language/FRA,"prantsuse keel",et
https://publications.europa.eu/resource/authority/language/FRA,"francoščina",sl
http://lexvo.org/id/iso639-3/fra,"French",en
https://www.wikidata.org/wiki/Q332428,"overweight",en
https://www.wikidata.org/wiki/Q7907939,"vaccine-preventable diseases",en
https://www.wikidata.org/wiki/Q1247867,"housing",en
http://purl.obolibrary.org/obo/OMIT_0003085,"Birth Weight",en
http://purl.obolibrary.org/obo/SCDO_0000897,"Physical Environment",en
http://purl.obolibrary.org/obo/ENVO_00002173,"hospital",en
https://publications.europa.eu/resource/authority/language/FIN,"finsk",da
https://publications.europa.eu/resource/authority/language/FIN,"somu valoda",lv
https://publications.europa.eu/resource/authority/language/FIN,"suomių kalba",lt
https://publications.europa.eu/resource/authority/language/FIN,"fince",tr
https://publications.europa.eu/resource/authority/language/FIN,"фински",mk
https://publications.europa.eu/resource/authority/language/FIN,"φινλανδικά",el
https://publications.europa.eu/resource/authority/language/FIN,"soome keel",et
https://publications.europa.eu/resource/authority/language/FIN,"finnska",is
https://publications.europa.eu/resource/authority/language/FIN,"finski",hr
https://publications.europa.eu/resource/authority/language/FIN,"fínčina",sk
https://publications.europa.eu/resource/authority/language/FIN,"finés",es
https://publications.europa.eu/resource/authority/language/FIN,"suomi",fi
https://publications.europa.eu/resource/authority/language/FIN,"finšćina",hsb
https://publications.europa.eu/resource/authority/language/FIN,"фински",bg
https://publications.europa.eu/resource/authority/language/FIN,"finlandeză",ro
https://publications.europa.eu/resource/authority/language/FIN,"finština",cs
https://publications.europa.eu/resource/authority/language/FIN,"Finnish",en
https://publications.europa.eu/resource/authority/language/FIN,"fiński",pl
https://publications.europa.eu/resource/authority/language/FIN,"фінська мова",uk
https://publications.europa.eu/resource/authority/language/FIN,"Fins",nl
https://publications.europa.eu/resource/authority/language/FIN,"finlandês",pt
https://publications.europa.eu/resource/authority/language/FIN,"Finnisch",de
https://publications.europa.eu/resource/authority/language/FIN,"finsk",no
https://publications.europa.eu/resource/authority/language/FIN,"finski",sh
https://publications.europa.eu/resource/authority/language/FIN,"Finlandiż",mt
https://publications.europa.eu/resource/authority/language/FIN,"finlandese",it
https://publications.europa.eu/resource/authority/language/FIN,"фински",sr
https://publications.europa.eu/resource/authority/language/FIN,"финский",ru
https://publications.europa.eu/resource/authority/language/FIN,"finska",sv
https://publications.europa.eu/resource/authority/language/FIN,"finščina",sl
https://publications.europa.eu/resource/authority/language/FIN,"finnois",fr
https://publications.europa.eu/resource/authority/language/FIN,"finn",hu
https://publications.europa.eu/resource/authority/language/FIN,"Fionlainnis",ga
http://lexvo.org/id/iso639-3/fin,"Finnish",en
https://www.wikidata.org/wiki/Q1527264,"income",en
https://www.wikidata.org/wiki/Q5259414,"tooth pathology",en
http://purl.obolibrary.org/obo/NCIT_C2893,"Psychiatric Disorder",en
http://purl.obolibrary.org/obo/SCDO_0000490,"Health Insurance Coverage",en
https://health-ri.sandbox.semlab-leiden.nl/profile/2f08228e-1789-40f8-84cd-28e3288c3604,"Dataset Profile",en
http://purl.obolibrary.org/obo/MAXO_0000126,"cancer screening",en
https://www.wikidata.org/wiki/Q4323994,"traffic",en
https://fair.healthinformationportal.eu/profile/2f08228e-1789-40f8-84cd-28e3288c3604,"Dataset Profile",en
https://www.wikidata.org/wiki/Q70364280,"health resources",en
http://purl.obolibrary.org/obo/OMIT_0013846,"Socioeconomic Factors",en
http://purl.obolibrary.org/obo/NCIT_C118206,"Self-Injury",en
https://www.wikidata.org/wiki/Q108293842,"health services use",en
http://purl.obolibrary.org/obo/OMIT_0007467,"Health Resources",en
https://www.wikidata.org/wiki/Q3769299,"human behavior",en
http://semanticscience.org/resource/SIO_000398,"nurse",en
http://purl.obolibrary.org/obo/NCIT_C74299,"Work",en
https://www.wikidata.org/wiki/Q12737077,"occupation",en
http://purl.obolibrary.org/obo/NCIT_C17468,"Socioeconomic Factors",en
https://www.wikidata.org/wiki/Q17003063,"health care quality",en
http://purl.obolibrary.org/obo/OMIT_0007476,"Health Status",en
http://purl.obolibrary.org/obo/OBI_0002787,"face mask",en
http://purl.obolibrary.org/obo/GSSO_001369,"surgical procedure",en
http://snomed.info/id/420014008,"Blood borne transmission",en
http://snomed.info/id/91537007,"Hospital bed, device",en
http://www.ebi.ac.uk/efo/EFO_0000684,"respiratory system disease",en
http://purl.obolibrary.org/obo/CHEBI_52217,"pharmaceutical",en
http://purl.bioontology.org/ontology/MESH/D011203,"Poverty",en
http://www.ebi.ac.uk/efo/EFO_0000400,"diabetes mellitus",en
http://purl.obolibrary.org/obo/MONDO_0004995,"cardiovascular disorder",en
http://www.ebi.ac.uk/efo/EFO_0000319,"cardiovascular disease",en
http://purl.obolibrary.org/obo/MONDO_0005084,"mental disorder",en
http://purl.obolibrary.org/obo/MONDO_0004992,"cancer",en
http://purl.obolibrary.org/obo/MONDO_0100096,"COVID-19",en
http://purl.obolibrary.org/obo/MONDO_0005087,"respiratory system disorder",en
http://purl.obolibrary.org/obo/MONDO_0005550,"infectious disease",en
http://www.ebi.ac.uk/efo/EFO_0004299,"life expectancy",en
http://www.ebi.ac.uk/efo/EFO_0004778,"self rated health",en
http://purl.obolibrary.org/obo/MONDO_0005015,"diabetes mellitus",en
http://www.ebi.ac.uk/efo/EFO_0005741,"infectious disease",en
http://purl.obolibrary.org/obo/DOID_9351,"diabetes mellitus",en
http://www.ebi.ac.uk/efo/EFO_1001216,"tooth disease",en
http://purl.obolibrary.org/obo/DOID_162,"cancer",en
http://www.ebi.ac.uk/efo/EFO_0004352,"mortality",en
http://purl.obolibrary.org/obo/DOID_0080600,"COVID-19",en
https://bioportal.bioontology.org/ontologies/ICD10CM?p=classes&conceptid=U07.1,"COVID-19",en
http://bioportal.bioontology.org/ontologies/ICD10CM?p=classes&conceptid=U07.1,"COVID-19",en
http://publications.europa.eu/resource/authority/access-right/PUBLIC,"Public",en
http://publications.europa.eu/resource/authority/access-right/RESTRICTED,"Restricted",en
http://publications.europa.eu/resource/authority/access-right/NON_PUBLIC,"Non-public",en
http://purl.org/adms/status/Completed,"Completed",en
http://purl.org/adms/status/Deprecated,"Deprecated",en
http://purl.org/adms/status/UnderDevelopment,"UnderDevelopment",en
http://purl.org/adms/status/Withdrawn,"Withdrawn",en
http://purl.org/cld/freq/triennial,"triennial",en
http://purl.org/cld/freq/biennial,"biennial",en
http://purl.org/cld/freq/annual,"annual",en
http://purl.org/cld/freq/semiannual,"semiannual",en
http://purl.org/cld/freq/threeTimesAYear,"three times a year",en
http://purl.org/cld/freq/quarterly,"quarterly",en
http://purl.org/cld/freq/bimonthly,"bimonthly",en
http://purl.org/cld/freq/monthly,"monthly",en
http://purl.org/cld/freq/semimonthly,"semimonthly",en
http://purl.org/cld/freq/biweekly,"biweekly",en
http://purl.org/cld/freq/threeTimesAMonth,"three times a month",en
http://purl.org/cld/freq/weekly,"weekly",en
http://purl.org/cld/freq/semiweekly,"semiweekly",en
http://purl.org/cld/freq/threeTimesAWeek,"three times a week",en
http://purl.org/cld/freq/daily,"daily",en
http://purl.org/cld/freq/continuous,"continuous",en
http://purl.org/cld/freq/irregular,"irregular",en
https://publications.europa.eu/resource/authority/language/LTZ,"Luxembourgish",en
http://lexvo.org/id/iso639-3/ltz,"Luxembourgish",en
https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&code=C9245,"Invasive Breast Carcinoma",en
https://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?code=C0853879,"Invasive Breast Carcinoma",en
http://purl.bioontology.org/ontology/ICD10CM/J96.2,"Acute and chronic respiratory failure",en
access_rights,"Access Rights",en
organization,"Catalogues",en
publisher_name,"Publishers",en
res_format,"File Formats",en
spatial,"Spatial Coverage",en
tags,"Keywords",en
theme,"Themes",en
https://publications.europa.eu/resource/authority/dataset-type/APROF,"Application profile",en
https://publications.europa.eu/resource/authority/dataset-type/ATTO_LEX,"ATTO table - EUR-Lex domain",en
https://publications.europa.eu/resource/authority/dataset-type/ATTO_PUB,"ATTO table - Publications domain",en
https://publications.europa.eu/resource/authority/dataset-type/CODE_LIST,"Code list",en
https://publications.europa.eu/resource/authority/dataset-type/CORE_COMP,"Core component",en
https://publications.europa.eu/resource/authority/resource-type/DATABASE,"Database",en
https://publications.europa.eu/resource/authority/dataset-type/DIRECTORY,"Directory",en
https://publications.europa.eu/resource/authority/resource-type/DOC,"Document",en
https://publications.europa.eu/resource/authority/dataset-type/DOMAIN_MODEL,"Domain model",en
https://publications.europa.eu/resource/authority/dataset-type/GEOSPATIAL,"Geospatial data",en
https://publications.europa.eu/resource/authority/dataset-type/GLOSSARY,"Glossary",en
https://publications.europa.eu/resource/authority/dataset-type/HVD,"High-value dataset",en
https://publications.europa.eu/resource/authority/dataset-type/IEPD,"Information exchange package description",en
https://publications.europa.eu/resource/authority/dataset-type/MAPPING,"Mapping",en
https://publications.europa.eu/resource/authority/dataset-type/NAL,"Name authority list",en
https://publications.europa.eu/resource/authority/dataset-type/ONTOLOGY,"Ontology",en
https://publications.europa.eu/resource/authority/resource-type/REPORT_PERIOD,"Periodic report",en
https://publications.europa.eu/resource/authority/dataset-type/OP_DATPRO,"Provisional data",en
http://purl.obolibrary.org/obo/T4FS_0000109,"Raw data",en
https://publications.europa.eu/resource/authority/dataset-type/RELEASE,"Release",en
http://publications.europa.eu/resource/authority/resource-type/REPORT,"Report",en
http://publications.europa.eu/resource/authority/resource-type/REPOSITORY,"Repository",en
https://publications.europa.eu/resource/authority/dataset-type/SCHEMA,"Schema",en
https://publications.europa.eu/resource/authority/dataset-type/DSCRP_SERV,"Service description",en
https://publications.europa.eu/resource/authority/dataset-type/STATISTICAL,"Statistical data",en
https://publications.europa.eu/resource/authority/dataset-type/STYLES,"Styles sheets",en
https://publications.europa.eu/resource/authority/dataset-type/SYNTAX_ECD_SCHEME,"Syntax encoding scheme",en
https://publications.europa.eu/resource/authority/dataset-type/SYNTHETIC_DATA,"Synthetic data",en
https://publications.europa.eu/resource/authority/dataset-type/TAXONOMY,"Taxonomy",en
https://publications.europa.eu/resource/authority/dataset-type/TEST_DATA,"Test data",en
https://publications.europa.eu/resource/authority/dataset-type/THESAURUS,"Thesaurus",en
https://publications.europa.eu/resource/authority/access-right/CONFIDENTIAL,"confidential",en
https://publications.europa.eu/resource/authority/access-right/NON_PUBLIC,"non-public",en
https://publications.europa.eu/resource/authority/access-right/NORMAL,"normal",en
https://publications.europa.eu/resource/authority/access-right/PUBLIC,"public",en
https://publications.europa.eu/resource/authority/access-right/RESTRICTED,"restricted",en
https://publications.europa.eu/resource/authority/access-right/SENSITIVE,"sensitive",en
https://publications.europa.eu/resource/authority/frequency/ANNUAL,"annual",en
https://publications.europa.eu/resource/authority/frequency/BIDECENNIAL,"bidecennial",en
https://publications.europa.eu/resource/authority/frequency/BIENNIAL,"biennial",en
https://publications.europa.eu/resource/authority/frequency/BIHOURLY,"bihourly",en
https://publications.europa.eu/resource/authority/frequency/BIMONTHLY,"bimonthly",en
https://publications.europa.eu/resource/authority/frequency/BIWEEKLY,"biweekly",en
https://publications.europa.eu/resource/authority/frequency/CONT,"cont",en
https://publications.europa.eu/resource/authority/frequency/UPDATE_CONT,"continuously updated",en
https://publications.europa.eu/resource/authority/frequency/DAILY,"daily",en
https://publications.europa.eu/resource/authority/frequency/DECENNIAL,"decennial",en
https://publications.europa.eu/resource/authority/frequency/HOURLY,"hourly",en
https://publications.europa.eu/resource/authority/frequency/IRREG,"irregular",en
https://publications.europa.eu/resource/authority/frequency/MONTHLY,"monthly",en
https://publications.europa.eu/resource/authority/frequency/NEVER,"never",en
https://publications.europa.eu/resource/authority/frequency/OTHER,"other",en
https://publications.europa.eu/resource/authority/frequency/OP_DATPRO,"Provisional data",en
https://publications.europa.eu/resource/authority/frequency/QUADRENNIAL,"quadrennial",en
https://publications.europa.eu/resource/authority/frequency/QUARTERLY,"quarterly",en
https://publications.europa.eu/resource/authority/frequency/QUINQUENNIAL,"quinquennial",en
https://publications.europa.eu/resource/authority/frequency/ANNUAL_2,"semiannual",en
https://publications.europa.eu/resource/authority/frequency/MONTHLY_2,"semimonthly",en
https://publications.europa.eu/resource/authority/frequency/WEEKLY_2,"semiweekly",en
https://publications.europa.eu/resource/authority/frequency/MONTHLY_3,"three times a month",en
https://publications.europa.eu/resource/authority/frequency/WEEKLY_3,"three times a week",en
https://publications.europa.eu/resource/authority/frequency/ANNUAL_3,"three times a year",en
https://publications.europa.eu/resource/authority/frequency/TRIDECENNIAL,"tridecennial",en
https://publications.europa.eu/resource/authority/frequency/TRIENNIAL,"triennial",en
https://publications.europa.eu/resource/authority/frequency/TRIHOURLY,"trihourly",en
https://publications.europa.eu/resource/authority/frequency/DAILY_2,"twice a day",en
https://publications.europa.eu/resource/authority/frequency/UNKNOWN,"unknown",en
https://publications.europa.eu/resource/authority/frequency/WEEKLY,"weekly",en
https://publications.europa.eu/resource/authority/data-theme/AGRI,"Agriculture, fisheries, forestry and food",en
https://publications.europa.eu/resource/authority/data-theme/ECON,"Economy and finance",en
https://publications.europa.eu/resource/authority/data-theme/EDUC,"Education, culture and sport",en
https://publications.europa.eu/resource/authority/data-theme/ENER,"Energy",en
https://publications.europa.eu/resource/authority/data-theme/ENVI,"Environment",en
https://publications.europa.eu/resource/authority/data-theme/GOVE,"Government and public sector",en
https://publications.europa.eu/resource/authority/data-theme/HEAL,"Health",en
https://publications.europa.eu/resource/authority/data-theme/INTR,"International issues",en
https://publications.europa.eu/resource/authority/data-theme/JUST,"Justice, legal system and public safety",en
https://publications.europa.eu/resource/authority/data-theme/SOCI,"Population and society",en
https://publications.europa.eu/resource/authority/data-theme/OP_DATPRO,"Provisional data",en
https://publications.europa.eu/resource/authority/data-theme/REGI,"Regions and cities",en
https://publications.europa.eu/resource/authority/data-theme/TECH,"Science and technology",en
https://publications.europa.eu/resource/authority/data-theme/TRAN,"Transport",en
https://publications.europa.eu/resource/authority/file-type/7Z,"7z",en
https://publications.europa.eu/resource/authority/file-type/AAB,"AAB",en
https://publications.europa.eu/resource/authority/file-type/AAC,"AAC",en
https://publications.europa.eu/resource/authority/file-type/AKN4EU,"AKN4EU file",en
https://publications.europa.eu/resource/authority/file-type/AKN4EU_ZIP,"AKN4EU ZIP",en
https://publications.europa.eu/resource/authority/file-type/AZW,"Amazon Kindle eBook",en
https://publications.europa.eu/resource/authority/file-type/APK,"APK",en
https://publications.europa.eu/resource/authority/file-type/APPX,"AppX",en
https://publications.europa.eu/resource/authority/file-type/ARC_GZ,"ARC GZ",en
https://publications.europa.eu/resource/authority/file-type/ARC,"ARC",en
https://publications.europa.eu/resource/authority/file-type/MAP_PRVW,"ArcGIS Map Preview",en
https://publications.europa.eu/resource/authority/file-type/MAP_SRVC,"ArcGIS Map Service",en
https://publications.europa.eu/resource/authority/file-type/ARCINFO_COV,"ArcInfo coverage",en
https://publications.europa.eu/resource/authority/file-type/ARJ,"ARJ",en
https://publications.europa.eu/resource/authority/file-type/ATOM,"Atom Feed",en
https://publications.europa.eu/resource/authority/file-type/BIN,"Binary Data",en
https://publications.europa.eu/resource/authority/file-type/BMP,"Bitmap Image File",en
https://publications.europa.eu/resource/authority/file-type/BITS,"BITS XML",en
https://publications.europa.eu/resource/authority/file-type/BWF,"BWF",en
https://publications.europa.eu/resource/authority/file-type/BZIP2,"bzip2",en
https://publications.europa.eu/resource/authority/file-type/LAZ,"Compressed LAS file",en
https://publications.europa.eu/resource/authority/file-type/CSS,"CSS",en
https://publications.europa.eu/resource/authority/file-type/CSV,"CSV",en
https://publications.europa.eu/resource/authority/file-type/DAPK,"DAPK",en
https://publications.europa.eu/resource/authority/file-type/DBF,"DBF",en
https://publications.europa.eu/resource/authority/file-type/DCR,"DCR File",en
https://publications.europa.eu/resource/authority/file-type/DEB,"deb",en
https://publications.europa.eu/resource/authority/file-type/DGN,"DGN",en
https://publications.europa.eu/resource/authority/file-type/DMG,"DMG",en
https://publications.europa.eu/resource/authority/file-type/DWCA,"DwC-A",en
https://publications.europa.eu/resource/authority/file-type/DWG,"DWG",en
https://publications.europa.eu/resource/authority/file-type/DXF,"DXF",en
https://publications.europa.eu/resource/authority/file-type/E00,"E00",en
https://publications.europa.eu/resource/authority/file-type/EAR,"EAR",en
https://publications.europa.eu/resource/authority/file-type/ECW,"ECW",en
https://publications.europa.eu/resource/authority/file-type/EFORMS_XML,"eForms XML",en
https://publications.europa.eu/resource/authority/file-type/EPS,"Encapsulated Postscript",en
https://publications.europa.eu/resource/authority/file-type/EPUB,"EPUB",en
https://publications.europa.eu/resource/authority/file-type/GRID_ASCII,"Esri ASCII grid",en
https://publications.europa.eu/resource/authority/file-type/GRID,"Esri binary grid",en
https://publications.europa.eu/resource/authority/file-type/GDB,"Esri File Geodatabase",en
https://publications.europa.eu/resource/authority/file-type/REST,"Esri REST",en
https://publications.europa.eu/resource/authority/file-type/SHP,"Esri Shape",en
https://publications.europa.eu/resource/authority/file-type/ETSI_XML,"ETSI signature validation report",en
https://publications.europa.eu/resource/authority/file-type/XLS,"Excel XLS",en
https://publications.europa.eu/resource/authority/file-type/XLSX,"Excel XLSX",en
https://publications.europa.eu/resource/authority/file-type/EXE,"EXE",en
https://publications.europa.eu/resource/authority/file-type/FMX4_ZIP,"FMX4 ZIP",en
https://publications.europa.eu/resource/authority/file-type/FMX2,"Formex 2",en
https://publications.europa.eu/resource/authority/file-type/FMX3,"Formex 3",en
https://publications.europa.eu/resource/authority/file-type/FMX4,"Formex 4",en
https://publications.europa.eu/resource/authority/file-type/GEOJSON,"GeoJSON",en
https://publications.europa.eu/resource/authority/file-type/GPKG,"GeoPackage",en
https://publications.europa.eu/resource/authority/file-type/GEOTIFF,"GeoTIFF",en
https://publications.europa.eu/resource/authority/file-type/GIF,"GIF",en
https://publications.europa.eu/resource/authority/file-type/GML,"GML",en
https://publications.europa.eu/resource/authority/file-type/GZIP,"GNU zip",en
https://publications.europa.eu/resource/authority/file-type/GTFS,"GTFS",en
https://publications.europa.eu/resource/authority/file-type/HDF,"HDF",en
https://publications.europa.eu/resource/authority/file-type/HDT,"HDT",en
https://publications.europa.eu/resource/authority/file-type/HTML_SIMPL,"HTML simplified",en
https://publications.europa.eu/resource/authority/file-type/HTML,"HTML",en
https://publications.europa.eu/resource/authority/file-type/HTML5,"HTML5",en
https://publications.europa.eu/resource/authority/file-type/MSG_HTTP,"HTTP Message",en
https://publications.europa.eu/resource/authority/file-type/ICS,"ICalendar",en
https://publications.europa.eu/resource/authority/file-type/IMMC_XML,"IMMC XML message",en
https://publications.europa.eu/resource/authority/file-type/INDD,"INDD",en
https://publications.europa.eu/resource/authority/file-type/IPA,"IPA",en
https://publications.europa.eu/resource/authority/file-type/ISO,"ISO image",en
https://publications.europa.eu/resource/authority/file-type/JAR,"JAR",en
https://publications.europa.eu/resource/authority/file-type/JATS,"JATS XML",en
https://publications.europa.eu/resource/authority/file-type/JS,"JavaScript",en
https://publications.europa.eu/resource/authority/file-type/JPEG2000,"JPEG 2000",en
https://publications.europa.eu/resource/authority/file-type/JPEG,"JPEG",en
https://publications.europa.eu/resource/authority/file-type/JSON_LD,"JSON-LD",en
https://publications.europa.eu/resource/authority/file-type/JSON,"JSON",en
https://publications.europa.eu/resource/authority/file-type/KML,"KML",en
https://publications.europa.eu/resource/authority/file-type/KMZ,"KMZ",en
https://publications.europa.eu/resource/authority/file-type/LAS,"LASer file",en
https://publications.europa.eu/resource/authority/file-type/LPK,"Layer package",en
https://publications.europa.eu/resource/authority/file-type/LEG,"LEG",en
https://publications.europa.eu/resource/authority/file-type/LHA,"LHA",en
https://publications.europa.eu/resource/authority/file-type/LZIP,"lzip",en
https://publications.europa.eu/resource/authority/file-type/LZMA,"lzma",en
https://publications.europa.eu/resource/authority/file-type/LZO,"lzo",en
https://publications.europa.eu/resource/authority/file-type/TAB,"MapInfo TAB file",en
https://publications.europa.eu/resource/authority/file-type/TAB_RSTR,"MapInfo TAB raster file",en
https://publications.europa.eu/resource/authority/file-type/MATHML,"MathML",en
https://publications.europa.eu/resource/authority/file-type/MBOX,"MBOX",en
https://publications.europa.eu/resource/authority/file-type/MDB,"MDB",en
https://publications.europa.eu/resource/authority/file-type/METS_ZIP,"METS package",en
https://publications.europa.eu/resource/authority/file-type/METS,"METS XML",en
https://publications.europa.eu/resource/authority/file-type/MHTML,"MHTML",en
https://publications.europa.eu/resource/authority/file-type/MIF_MID,"MIF/MID",en
https://publications.europa.eu/resource/authority/file-type/MOBI,"Mobipocket eBook",en
https://publications.europa.eu/resource/authority/file-type/MOP,"MOP",en
https://publications.europa.eu/resource/authority/file-type/MOV,"MOV",en
https://publications.europa.eu/resource/authority/file-type/MP3,"MP3",en
https://publications.europa.eu/resource/authority/file-type/MPEG2,"MPEG-2",en
https://publications.europa.eu/resource/authority/file-type/MPEG4_AVC,"MPEG-4 AVC",en
https://publications.europa.eu/resource/authority/file-type/MPEG4,"MPEG-4",en
https://publications.europa.eu/resource/authority/file-type/MRSID,"MrSID",en
https://publications.europa.eu/resource/authority/file-type/MSI,"MSI",en
https://publications.europa.eu/resource/authority/file-type/MXD,"MXD",en
https://publications.europa.eu/resource/authority/file-type/N3,"N3",en
https://publications.europa.eu/resource/authority/file-type/NETCDF,"NetCDF",en
https://publications.europa.eu/resource/authority/file-type/OAPK,"OAPK",en
https://publications.europa.eu/resource/authority/file-type/OCTET,"Octet Stream",en
https://publications.europa.eu/resource/authority/file-type/ODF,"ODF",en
https://publications.europa.eu/resource/authority/file-type/ODP,"ODP",en
https://publications.europa.eu/resource/authority/file-type/ODS,"ODS",en
